id,name,description,period,uri,viewerUrl,user.displayName,user.profileUrl,license.fullName,vertexCount,tags
9ab87ffe92f744b1b0f11cf4511416ab,Bowl with conical base and flaring rim,"It concerns a type 1 bowl in the typology of the El Argar culture by the Siret brothers, excavated in the southeast of Spain. These hand shaped recipients with conical base are associated with funerary contexts. This type of ceramic is characterized by a dark, polished, metallic surface. (Argaric culture, 2300 BC - 1600 BC). Inv n.: PG.41.1.067

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=134164&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/9ab87ffe92f744b1b0f11cf4511416ab,https://sketchfab.com/3d-models/bowl-with-conical-base-and-flaring-rim-9ab87ffe92f744b1b0f11cf4511416ab,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,1857842,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'bowl', 'slug': 'bowl', 'uri': 'https://api.sketchfab.com/v3/tags/bowl'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-134164-fr', 'slug': 'rmah-134164-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-134164-fr'}]"
43cf79013f114f0c854eecfb086fe8be,Deep bowl with receding rim and buttons,"It concerns a type 3a bowl in the typology of the El Argar culture by the Siret brothers, excavated in the southeast of Spain. These hand shaped pots with two small buttons under the rim, come from funerary contexts, where they are often found together with type 5 vessels. This type of ceramic is characterized by a dark, polished, metallic surface. (Argaric culture, 2300 BC - 1600 BC). Inv n.: PG.2000.1375

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=197281&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/43cf79013f114f0c854eecfb086fe8be,https://sketchfab.com/3d-models/deep-bowl-with-receding-rim-and-buttons-43cf79013f114f0c854eecfb086fe8be,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,457368,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'bowl', 'slug': 'bowl', 'uri': 'https://api.sketchfab.com/v3/tags/bowl'}, {'name': 'buttons', 'slug': 'buttons', 'uri': 'https://api.sketchfab.com/v3/tags/buttons'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-197281-fr', 'slug': 'rmah-197281-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-197281-fr'}]"
5a9fb8b9a5f246b7a7a46c392f20c50f,Carinated vase with flaring rim - PG.41.1.178,"Carinated vase with flaring rim. Argaric culture. Early-Middle Bronze Age (2300-1600 BC).

Inventory number: PG.41.1.178

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=133243&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/5a9fb8b9a5f246b7a7a46c392f20c50f,https://sketchfab.com/3d-models/carinated-vase-with-flaring-rim-pg411178-5a9fb8b9a5f246b7a7a46c392f20c50f,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,400002,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'vase', 'slug': 'vase', 'uri': 'https://api.sketchfab.com/v3/tags/vase'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-133243-fr', 'slug': 'rmah-133243-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-133243-fr'}]"
a5424e31066c499f952540f44ba3c9fb,Deep bowl with receding rim and two buttons,"Deep bowl with receding rim and two buttons. Argaric culture. Early-Middle Bronze Age (2300-1600 BC).

Inventory number: PG.2000.1374

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=198506&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/a5424e31066c499f952540f44ba3c9fb,https://sketchfab.com/3d-models/deep-bowl-with-receding-rim-and-two-buttons-a5424e31066c499f952540f44ba3c9fb,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,292978,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'bowl', 'slug': 'bowl', 'uri': 'https://api.sketchfab.com/v3/tags/bowl'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-198506-fr', 'slug': 'rmah-198506-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-198506-fr'}]"
c6bb488cd2ca40808b8addbd31a1344a,Carinated vase with flaring rim - PG.2000.1367,"It concerns a type 5a, biconical pot in the typology of the El Argar culture of the Siret brothers, excavated in the southeast of Spain. These hand shaped, carinated vessels are associated with funerary contexts and are regularly found together with type 3a bowls. This type of ceramic is characterized by a dark, polished, metallic surface. (Argaric culture, 2300 BC - 1600 BC). Inv n.: PG.2000.1367

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=197279&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/c6bb488cd2ca40808b8addbd31a1344a,https://sketchfab.com/3d-models/carinated-vase-with-flaring-rim-pg20001367-c6bb488cd2ca40808b8addbd31a1344a,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,113301,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'vase', 'slug': 'vase', 'uri': 'https://api.sketchfab.com/v3/tags/vase'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-197279-fr', 'slug': 'rmah-197279-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-197279-fr'}]"
045f8ff967db4e59b1ea72f615e274a2,Egg-shaped pot with small opening & flaring rim,"Egg-shaped pot with small opening and flaring rim. Argaric culture. Early-Middle Bronze Age (2300-1600 BC).

Inventory number: PG.41.1.236

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=133698&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/045f8ff967db4e59b1ea72f615e274a2,https://sketchfab.com/3d-models/egg-shaped-pot-with-small-opening-flaring-rim-045f8ff967db4e59b1ea72f615e274a2,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,78573,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'pot', 'slug': 'pot', 'uri': 'https://api.sketchfab.com/v3/tags/pot'}, {'name': 'vase', 'slug': 'vase', 'uri': 'https://api.sketchfab.com/v3/tags/vase'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'egg-shaped', 'slug': 'egg-shaped', 'uri': 'https://api.sketchfab.com/v3/tags/egg-shaped'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-133698-fr', 'slug': 'rmah-133698-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-133698-fr'}]"
1bfd7be327824cec9d8dea6f66cb3117,Bowl with conical base - PG.41.1.028,"Bowl with conical base. Argaric culture. Early-Middle Bronze Age (2300-1600 BC).

Inventory number: PG.41.1.028

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=133166&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/1bfd7be327824cec9d8dea6f66cb3117,https://sketchfab.com/3d-models/bowl-with-conical-base-pg411028-1bfd7be327824cec9d8dea6f66cb3117,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,100002,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'bowl', 'slug': 'bowl', 'uri': 'https://api.sketchfab.com/v3/tags/bowl'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-133166-fr', 'slug': 'rmah-133166-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-133166-fr'}]"
9823d08642dc425ba415a7ea02107124,Carinated vase with flaring rim - PG.2000.1366,"Carinated vase with flaring rim. Argaric culture. Early-Middle Bronze Age (2300-1600 BC).

Inventory number: PG.2000.1366

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=197278&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/9823d08642dc425ba415a7ea02107124,https://sketchfab.com/3d-models/carinated-vase-with-flaring-rim-pg20001366-9823d08642dc425ba415a7ea02107124,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,338056,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'pot', 'slug': 'pot', 'uri': 'https://api.sketchfab.com/v3/tags/pot'}, {'name': 'vase', 'slug': 'vase', 'uri': 'https://api.sketchfab.com/v3/tags/vase'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-197278-fr', 'slug': 'rmah-197278-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-197278-fr'}]"
bfcfa9cbb3dc46a0914abed5e28c481d,Carinated vase - PG.2000.1365,"It concerns a type 5, biconical pot in the typology of the El Argar culture, excavated by the Siret brothers in the southeast of Spain. These hand shaped, carinated vessels are associated with funerary contexts and are regularly found together with type 3a bowls. This type of ceramic is characterized by a dark, polished, metallic surface. (Argaric culture, 2300 BC - 1600 BC). Inv n.: PG.2000.1365

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=198504&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/bfcfa9cbb3dc46a0914abed5e28c481d,https://sketchfab.com/3d-models/carinated-vase-pg20001365-bfcfa9cbb3dc46a0914abed5e28c481d,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,130468,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'pot', 'slug': 'pot', 'uri': 'https://api.sketchfab.com/v3/tags/pot'}, {'name': 'vase', 'slug': 'vase', 'uri': 'https://api.sketchfab.com/v3/tags/vase'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-198504-fr', 'slug': 'rmah-198504-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-198504-fr'}]"
db05df0982ea4109a18831b539e3b41c,Egg-shaped pot with small opening & flaring rim,"It concerns a type 4, egg-shaped pot in the typology of the El Argar culture of the Siret brothers, excavated in the southeast of Spain. These hand shaped vessels are associated with funerary contexts and are regularly found together with type 8 beakers. This type of ceramic is characterized by a dark, polished, metallic surface. (Argaric culture, 2300 BC - 1600 BC). Inv n.: PG.41.1.228

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=133325&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/db05df0982ea4109a18831b539e3b41c,https://sketchfab.com/3d-models/egg-shaped-pot-with-small-opening-flaring-rim-db05df0982ea4109a18831b539e3b41c,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,109485,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'pot', 'slug': 'pot', 'uri': 'https://api.sketchfab.com/v3/tags/pot'}, {'name': 'vase', 'slug': 'vase', 'uri': 'https://api.sketchfab.com/v3/tags/vase'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'egg-shaped', 'slug': 'egg-shaped', 'uri': 'https://api.sketchfab.com/v3/tags/egg-shaped'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-133325-fr', 'slug': 'rmah-133325-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-133325-fr'}]"
a015121e452a489993ca2423f33134e4,Bowl with conical base and receding rim,"It concerns a type 2 vessel in the typology of the El Argar culture of the Siret brothers, excavated in the southeast of Spain. These hand shaped bowls with conical base come from funerary contexts, where they are often found together with type 8 vessels. This type of ceramic is characterized by a dark, polished, metallic surface. (Argaric culture, 2300 BC - 1600 BC). Inv n.: PG.2807.1354

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=133849&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/a015121e452a489993ca2423f33134e4,https://sketchfab.com/3d-models/bowl-with-conical-base-and-receding-rim-a015121e452a489993ca2423f33134e4,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,87441,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'bowl', 'slug': 'bowl', 'uri': 'https://api.sketchfab.com/v3/tags/bowl'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-133849-fr', 'slug': 'rmah-133849-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-133849-fr'}]"
ebd40b3a66934aa69d847b8e138ab752,Bowl with conical base - PG.41.1.030,"Bowl with conical base. Argaric culture. Early-Middle Bronze Age (2300-1600 BC).

Inventory number: PG.41.1.030

Find this object in the museum’s online catalog [Carmentis](https://www.carmentis.be:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=133344&viewType=detailView)",Bronze Age,https://api.sketchfab.com/v3/models/ebd40b3a66934aa69d847b8e138ab752,https://sketchfab.com/3d-models/bowl-with-conical-base-pg411030-ebd40b3a66934aa69d847b8e138ab752,The Royal Museums of Art and History,https://sketchfab.com/kmkg-mrah,CC Attribution-NonCommercial-ShareAlike,47779,"[{'name': 'spain', 'slug': 'spain', 'uri': 'https://api.sketchfab.com/v3/tags/spain'}, {'name': 'bowl', 'slug': 'bowl', 'uri': 'https://api.sketchfab.com/v3/tags/bowl'}, {'name': 'ceramics', 'slug': 'ceramics', 'uri': 'https://api.sketchfab.com/v3/tags/ceramics'}, {'name': 'prehistory', 'slug': 'prehistory', 'uri': 'https://api.sketchfab.com/v3/tags/prehistory'}, {'name': 'protohistory', 'slug': 'protohistory', 'uri': 'https://api.sketchfab.com/v3/tags/protohistory'}, {'name': 'brussels', 'slug': 'brussels', 'uri': 'https://api.sketchfab.com/v3/tags/brussels'}, {'name': 'archaeology', 'slug': 'archaeology', 'uri': 'https://api.sketchfab.com/v3/tags/archaeology'}, {'name': 'siret', 'slug': 'siret', 'uri': 'https://api.sketchfab.com/v3/tags/siret'}, {'name': 'artandhistorymuseum', 'slug': 'artandhistorymuseum', 'uri': 'https://api.sketchfab.com/v3/tags/artandhistorymuseum'}, {'name': 'europeanaarchaeology', 'slug': 'europeanaarchaeology', 'uri': 'https://api.sketchfab.com/v3/tags/europeanaarchaeology'}, {'name': 'argaricculture', 'slug': 'argaricculture', 'uri': 'https://api.sketchfab.com/v3/tags/argaricculture'}, {'name': 'rmah-133344-fr', 'slug': 'rmah-133344-fr', 'uri': 'https://api.sketchfab.com/v3/tags/rmah-133344-fr'}]"
